date,state_ut,district,disease,rainfall_mm,avg_temp_c,humidity_pct,daily_cases
2009-11-07,Jharkhand,Chatra,Malaria,1.4,29.47,50.13,60.0
2009-11-07,Madhya Pradesh,Indore,Dengue,0.01,38.35,46.0,39.0
2009-11-07,Odisha,Bargarh,Acute Diarrhoeal Disease,1.71,28.65,50.7,83.0
2009-11-07,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,40.21,30.35,77.64,15.0
2009-11-09,Karnataka,Bijapur,Acute Diarrhoeal Disease,4.68,32.57,52.61,68.0
2009-11-09,Karnataka,Bijapur,Acute Diarrhoeal Disease,4.68,32.57,52.61,158.0
2009-11-11,Karnataka,Davangere,Acute Diarrhoeal Disease,58.59,28.91,81.8,34.0
2009-11-11,Tamil Nadu,Theni,Dengue,236.24,28.91,83.83,5.0
2009-11-11,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,160.74,23.45,85.46,37.0
2009-11-12,Karnataka,Ballari,Acute Diarrhoeal Disease,46.69,26.67,80.49,33.0
2009-11-12,Karnataka,Mandya,Cholera,131.99,24.47,85.13,51.0
2009-11-12,Odisha,Bolangir,Acute Diarrhoeal Disease,15.83,31.63,63.49,73.0
2009-11-13,Assam,Sonitpur,Acute Diarrhoeal Disease,0.46,26.75,49.96,65.0
2009-11-13,Karnataka,Bagalkot,Acute Diarrhoeal Disease,51.65,25.35,81.87,31.0
2009-11-15,Karnataka,Chikmagalur,Acute Diarrhoeal Disease,62.81,24.21,83.66,73.0
2009-11-17,Tamil Nadu,Pudukkottai,Chikungunya,73.8,32.35,81.97,8.0
2009-11-20,Karnataka,Bijapur,Acute Diarrhoeal Disease,55.7,32.49,80.36,77.0
2009-11-21,Himachal Pradesh,Chamba,Acute Diarrhoeal Disease,11.61,15.28,64.64,53.0
2009-11-22,Maharashtra,Ratnagiri,Chikungunya,27.65,29.93,72.33,6.0
2009-11-23,Tamil Nadu,Coimbatore,Chikungunya,29.33,28.39,73.7,47.0
2009-11-25,Karnataka,Ballari,Acute Diarrhoeal Disease,24.2,28.77,70.59,29.0
2009-11-25,Karnataka,Chitradurga,Cholera,29.46,27.06,74.17,36.0
2009-11-25,Tamil Nadu,Perambalur,Chikungunya,39.3,27.94,78.07,15.0
2009-11-28,Karnataka,Davanagere,Acute Diarrhoeal Disease,5.17,29.63,53.99,198.0
2009-11-28,Uttar Pradesh,Gorakhpur,Acute Encephalitis Syndrome,0.0,26.02,49.7,13.0
2009-12-01,Arunachal Pradesh,Tirap,Malaria,6.7,16.48,59.49,115.0
2009-12-01,Arunachal Pradesh,Tirap,Malaria,6.7,16.48,59.49,292.0
2009-12-01,Maharashtra,Dhule,Acute Diarrhoeal Disease,0.01,32.92,47.63,155.0
2009-12-01,Tamil Nadu,Dindigul,Chikungunya,8.8,28.4,58.02,13.0
2009-12-03,Tamil Nadu,Perambalur,Chikungunya,28.37,28.61,73.13,18.0
2009-12-04,Karnataka,Hassan,Acute Diarrhoeal Disease,11.48,29.1,60.37,50.0
2009-12-06,Uttar Pradesh,Bareilly,Acute Encephalitis Syndrome,0.01,21.73,50.99,11.0
2009-12-08,Tamil Nadu,Trichy,Chikungunya,18.23,29.27,66.16,28.0
2009-12-09,Maharashtra,Ratnagiri,Malaria,0.01,28.72,48.89,20.0
2009-12-12,Telangana,Khammam,Acute Diarrhoeal Disease,0.02,30.36,48.41,51.0
2009-12-14,Tamil Nadu,Dindigul,Dengue,4.45,28.43,53.62,9.0
2009-12-14,Tamil Nadu,Dindigul,Dengue,4.45,28.43,53.62,9.0
2009-12-15,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,0.72,28.99,49.56,65.0
2009-12-15,Haryana,Ambala,Acute Diarrhoeal Disease,0.28,19.99,51.8,49.0
2009-12-17,Maharashtra,Kolhapur,Acute Diarrhoeal Disease,0.2,31.03,48.4,80.0
2009-12-21,Goa,South Goa,Chikungunya,0.61,28.21,49.68,17.0
2009-12-21,Tamil Nadu,Coimbatore,Dengue,21.23,28.41,68.67,99.0
2009-12-24,Uttarakhand,Dehradun,Cholera,0.06,15.81,52.82,4.0
2009-12-26,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,25.05,23.39,72.75,13.0
2009-12-28,Assam,Nagaon,Acute Diarrhoeal Disease,4.26,18.37,56.43,463.0
2009-12-28,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,1.31,33.25,48.9,23.0
2009-12-28,Maharashtra,Ratnagiri,Cholera,0.03,31.81,47.99,32.0
2009-12-28,Maharashtra,Sangli,Acute Diarrhoeal Disease,1.94,29.52,50.68,113.0
2009-12-28,Rajasthan,Alwar,Acute Diarrhoeal Disease,0.02,22.35,50.82,48.0
2010-01-01,Maharashtra,Beed,Acute Diarrhoeal Disease,8.45,28.67,57.59,28.0
2010-01-04,Karnataka,Tumkur,Acute Diarrhoeal Disease,11.75,29.55,60.48,26.0
2010-01-04,Puducherry,Puducherry,Chikungunya,3.5,26.97,53.07,8.0
2010-01-09,Punjab,Ludhiana,Acute Diarrhoeal Disease,13.82,11.87,67.67,104.0
2010-01-10,Tamil Nadu,Ramanathapuram,Chikungunya,5.0,28.58,59.12,26.0
2010-01-12,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,0.89,27.39,50.22,25.0
2010-01-13,Assam,Karbi Anglong,Malaria,1.01,19.38,52.75,21.0
2010-01-13,Maharashtra,Beed,Dengue,7.7,30.02,56.43,90.0
2010-01-14,Karnataka,Chikmagalur,Acute Diarrhoeal Disease,22.24,25.12,70.37,21.0
2010-01-18,Jharkhand,East Singhbhum,Dengue,0.72,23.97,51.07,14.0
2010-01-19,Karnataka,Davangere.,Acute Diarrhoeal Disease,6.79,30.56,55.36,23.0
2010-01-24,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,2.36,28.03,51.56,11.0
2010-01-25,Gujarat,Amreli,Acute Diarrhoeal Disease,0.0,33.78,47.37,45.0
2010-01-28,Tamil Nadu,Virudhunagar,Dengue,0.13,33.23,47.67,38.0
2010-02-01,Puducherry,Puducherry,Dengue,4.78,27.92,54.11,10.0
2010-02-06,Maharashtra,Dhule,Malaria,0.84,32.33,48.68,24.0
2010-02-06,Tamil Nadu,Virudhunagar,Chikungunya,0.02,33.54,47.46,68.0
2010-02-09,Gujarat,Dahod,Acute Diarrhoeal Disease,0.14,32.66,47.85,10.0
2010-02-09,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,0.01,33.05,47.59,14.0
2010-02-10,Karnataka,Raichur,Acute Diarrhoeal Disease,0.01,34.75,47.08,46.0
2010-02-12,Karnataka,Gulbarga,Acute Diarrhoeal Disease,0.01,38.41,45.98,39.0
2010-02-12,Kerala,Kozhikode,Acute Diarrhoeal Disease,0.01,31.54,48.05,13.0
2010-02-15,Maharashtra,Thane,Chikungunya,0.27,31.71,48.27,61.0
2010-02-15,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,0.08,32.45,47.85,112.0
2010-02-19,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,0.16,34.31,47.38,11.0
2010-02-24,Karnataka,Chikmagalur,Acute Diarrhoeal Disease,1.7,28.58,50.71,10.0
2010-02-25,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,0.78,35.82,47.57,31.0
2010-02-25,Maharashtra,Nagpur,Acute Diarrhoeal Disease,2.9,33.01,50.64,81.0
2010-02-28,Maharashtra,Sholapur,Cholera,0.66,39.97,46.2,218.0
2010-02-28,Telangana,Khammam,Acute Diarrhoeal Disease,2.37,34.22,49.72,45.0
2010-03-01,Karnataka,Bijapur,Acute Diarrhoeal Disease,0.3,42.77,44.99,26.0
2010-03-01,Tamil Nadu,Thiruvannamalai,Acute Diarrhoeal Disease,0.04,40.91,45.27,162.0
2010-03-02,Karnataka,Belgaum,Dengue,0.11,39.84,45.66,10.0
2010-03-03,Telangana,Mahbubnagar,Acute Diarrhoeal Disease,0.01,39.59,45.63,11.0
2010-03-05,Maharashtra,Pune,Acute Diarrhoeal Disease,0.0,38.42,45.98,131.0
2010-03-05,Odisha,Khurda,Acute Diarrhoeal Disease,0.11,36.58,46.64,57.0
2010-03-05,Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,5.0,34.73,57.28,46.0
2010-03-05,Telangana,Mahabubnagar,Acute Diarrhoeal Disease,0.0,41.16,45.16,16.0
2010-03-07,Maharashtra,Nanded,Acute Diarrhoeal Disease,0.01,42.12,44.87,20.0
2010-03-09,Assam,Karbi Anglong,Malaria,19.03,25.92,67.79,533.0
2010-03-10,Maharashtra,Nagpur,Acute Diarrhoeal Disease,0.0,41.27,45.12,115.0
2010-03-14,Kerala,Ernakulam,Dengue,6.36,31.83,54.55,9.0
2010-03-15,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,3.9,32.37,51.86,36.0
2010-03-21,Gujarat,Kheda,Acute Diarrhoeal Disease,0.0,42.9,44.63,33.0
2010-03-21,Rajasthan,Jalore,Acute Diarrhoeal Disease,0.0,48.0,43.1,26.0
2010-03-23,Assam,Nalbari,Malaria,0.39,27.18,49.76,5.0
2010-03-24,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,0.02,38.09,46.1,17.0
2010-03-25,Karnataka,Bijapur,Malaria,0.0,45.33,43.9,192.0
2010-03-25,Karnataka,Hassan,Acute Diarrhoeal Disease,0.02,38.48,45.97,54.0
2010-03-26,Himachal Pradesh,Shimla,Acute Diarrhoeal Disease,0.0,28.83,48.85,14.0
2010-03-28,Assam,Karbi Anglong,Malaria,182.55,28.25,84.02,427.0
2010-03-28,Assam,Sonitpur,Acute Diarrhoeal Disease,154.46,25.23,84.92,23.0
2010-03-28,Assam,Sonitpur,Malaria,211.15,25.38,84.89,30.0
2010-03-28,Assam,Sonitpur,Malaria,211.15,25.38,84.89,1112.0
2010-03-28,Karnataka,Hassan,Acute Diarrhoeal Disease,1.86,38.22,47.99,85.0
2010-03-28,Kerala,Idukki,Acute Diarrhoeal Disease,26.19,30.65,71.26,20.0
2010-03-28,Rajasthan,Jaipur,Chikungunya,0.0,44.59,44.13,30.0
2010-03-28,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,0.1,43.08,44.68,12.0
2010-04-01,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,0.01,44.54,44.14,7.0
2010-04-02,Gujarat,Gandhinagar,Acute Diarrhoeal Disease,0.01,41.09,45.18,94.0
2010-04-03,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,5.09,37.72,51.49,14.0
2010-04-03,West Bengal,Purba Medinipur,Acute Diarrhoeal Disease,1.6,32.6,49.39,56.0
2010-04-03,West Bengal,Purba Medinipur,Acute Diarrhoeal Disease,1.6,32.6,49.39,56.0
2010-04-04,Andhra Pradesh,Krishna,Acute Diarrhoeal Disease,0.07,32.38,47.86,19.0
2010-04-05,Karnataka,Koppal,Acute Diarrhoeal Disease,0.09,41.17,45.24,23.0
2010-04-05,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,0.82,38.86,46.7,29.0
2010-04-06,Kerala,Thiruvananthapuram,Malaria,84.58,30.56,82.9,37.0
2010-04-09,Kerala,Kottayam,Dengue,65.37,31.34,81.74,7.0
2010-04-09,Kerala,Kottayam,Dengue,65.37,31.34,81.74,10.0
2010-04-09,Kerala,Kottayam,Dengue,65.37,31.34,81.74,14.0
2010-04-09,Kerala,Kottayam,Dengue,65.37,31.34,81.74,32.0
2010-04-09,Kerala,Kottayam,Dengue,65.37,31.34,81.74,66.0
2010-04-09,Kerala,Kottayam,Dengue,65.37,31.34,81.74,68.0
2010-04-09,West Bengal,Dinajpur,Acute Diarrhoeal Disease,0.01,35.8,46.77,27.0
2010-04-10,Karnataka,Udupi,Acute Diarrhoeal Disease,1.01,33.23,48.59,75.0
2010-04-12,Karnataka,Bangalore,Acute Diarrhoeal Disease,0.23,41.03,45.43,79.0
2010-04-12,West Bengal,Howrah,Acute Diarrhoeal Disease,0.01,31.75,47.99,121.0
2010-04-13,Maharashtra,Beed,Dengue,0.23,45.58,44.07,22.0
2010-04-13,Uttarakhand,Nainital,Acute Diarrhoeal Disease,0.02,32.69,47.71,23.0
2010-04-14,Telangana,Mahbubnagar,Acute Diarrhoeal Disease,0.51,42.31,45.34,21.0
2010-04-15,Karnataka,Belgaum,Chikungunya,7.29,41.47,52.59,55.0
2010-04-15,Karnataka,Belgaum,Acute Diarrhoeal Disease,7.29,41.47,52.59,52.0
2010-04-15,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,11.09,23.9,61.56,42.0
2010-04-15,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,11.09,23.9,61.56,66.0
2010-04-15,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,11.09,23.9,61.56,66.0
2010-04-16,Maharashtra,Beed,Acute Diarrhoeal Disease,0.02,48.0,43.12,29.0
2010-04-16,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,1.52,39.89,47.13,19.0
2010-04-16,West Bengal,Murshidabad,Acute Diarrhoeal Disease,7.53,34.05,55.06,145.0
2010-04-17,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,0.24,35.13,47.22,38.0
2010-04-17,West Bengal,Hooghly,Acute Diarrhoeal Disease,0.18,30.76,48.46,148.0
2010-04-18,Karnataka,Chikkaballapur,Acute Diarrhoeal Disease,3.99,37.34,50.47,18.0
2010-04-19,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,1.06,42.65,45.82,26.0
2010-04-19,Uttar Pradesh,Gonda,Acute Diarrhoeal Disease,3.58,36.87,50.19,20.0
2010-04-20,Karnataka,Udupi,Malaria,10.42,32.97,58.21,50.0
2010-04-20,Kerala,Kottayam,Acute Diarrhoeal Disease,47.57,29.5,79.84,25.0
2010-04-20,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,1.9,36.15,48.65,12.0
2010-04-20,Uttar Pradesh,Bulandshahar,Acute Diarrhoeal Disease,1.22,42.71,45.97,518.0
2010-04-20,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,0.01,38.58,45.94,43.0
2010-04-21,Telangana,Warangal,Acute Diarrhoeal Disease,1.76,43.22,46.38,30.0
2010-04-22,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,1.24,36.91,47.73,36.0
2010-04-23,Karnataka,Davanagere,Acute Diarrhoeal Disease,3.9,39.44,49.75,12.0
2010-04-23,Karnataka,Mysore,Cholera,31.93,35.26,72.94,5.0
2010-04-23,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,40.02,21.05,80.37,52.0
2010-04-26,Karnataka,Tumkur,Chikungunya,14.82,36.73,61.09,63.0
2010-04-26,Kerala,Kottayam,Dengue,58.72,30.55,81.33,10.0
2010-04-26,Kerala,Kottayam,Dengue,58.72,30.55,81.33,16.0
2010-04-26,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,0.17,35.95,46.9,27.0
2010-04-26,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,4.61,36.31,51.41,35.0
2010-04-27,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,0.74,36.7,47.26,30.0
2010-04-27,Tamil Nadu,Perambalur,Acute Diarrhoeal Disease,2.05,40.39,47.53,17.0
2010-04-27,Tamil Nadu,Trichy,Acute Diarrhoeal Disease,2.05,40.39,47.53,53.0
2010-04-27,West Bengal,West Medinipur,Acute Diarrhoeal Disease,4.07,32.56,51.98,13.0
2010-04-28,Karnataka,Kolar,Dengue,1.12,35.94,47.89,12.0
2010-04-28,Karnataka,Koppal,Dengue,2.72,42.99,47.46,10.0
2010-04-28,Maharashtra,Akola,Acute Diarrhoeal Disease,0.16,48.0,43.27,26.0
2010-04-28,Maharashtra,Akola,Acute Diarrhoeal Disease,0.16,48.0,43.27,28.0
2010-04-28,Odisha,Mayurbhanj,Acute Diarrhoeal Disease,24.16,36.18,68.34,17.0
2010-04-28,Rajasthan,Udaipur,Acute Diarrhoeal Disease,3.23,48.0,46.49,22.0
2010-04-28,Tamil Nadu,Sivaganga,Acute Diarrhoeal Disease,9.21,43.88,53.77,13.0
2010-05-01,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,0.82,37.12,47.23,45.0
2010-05-01,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,1.73,39.33,47.52,13.0
2010-05-01,Gujarat,Navsari,Acute Diarrhoeal Disease,0.01,44.84,44.05,99.0
2010-05-01,Karnataka,Chikkaballapur,Acute Diarrhoeal Disease,7.83,34.71,55.16,10.0
2010-05-03,Gujarat,Vadodara,Acute Diarrhoeal Disease,0.01,47.29,43.32,21.0
2010-05-03,Kerala,Kottayam,Dengue,57.52,33.01,80.45,8.0
2010-05-03,Tamil Nadu,Salem,Cholera,19.25,37.72,64.42,82.0
2010-05-04,Gujarat,Gandhi Nagar,Acute Diarrhoeal Disease,0.2,45.36,44.11,57.0
2010-05-04,Karnataka,Bijapur,Acute Diarrhoeal Disease,14.12,44.0,58.3,10.0
2010-05-04,Karnataka,Hassan,Acute Diarrhoeal Disease,31.47,32.55,73.53,66.0
2010-05-04,Karnataka,Hassan,Acute Diarrhoeal Disease,31.47,32.55,73.53,104.0
2010-05-04,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,19.81,36.44,65.23,24.0
2010-05-05,Arunachal Pradesh,Lower Dibang Valley,Acute Diarrhoeal Disease,38.06,15.48,81.38,65.0
2010-05-05,Assam,Dibrugarh,Acute Encephalitis Syndrome,35.72,27.39,76.93,3.0
2010-05-05,Maharashtra,Nanded,Acute Diarrhoeal Disease,3.94,47.58,47.34,18.0
2010-05-05,Tamil Nadu,Salem,Acute Diarrhoeal Disease,29.14,36.69,71.12,14.0
2010-05-05,Uttar Pradesh,Auraiya,Acute Diarrhoeal Disease,9.1,39.04,55.11,14.0
2010-05-06,Rajasthan,Sikar,Acute Diarrhoeal Disease,0.34,43.41,44.83,17.0
2010-05-07,Karnataka,Mandya,Acute Diarrhoeal Disease,18.62,31.9,65.67,24.0
2010-05-08,Karnataka,Chitradurga,Acute Diarrhoeal Disease,3.68,37.75,50.02,20.0
2010-05-08,Telangana,Nalgonda,Acute Diarrhoeal Disease,1.13,38.19,47.22,52.0
2010-05-09,Telangana,Rangareddy,Acute Diarrhoeal Disease,4.87,40.81,50.33,242.0
2010-05-10,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,1.2,41.13,46.42,17.0
2010-05-10,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,1.2,41.13,46.42,18.0
2010-05-10,Assam,Dhemaji,Malaria,105.6,23.42,85.35,257.0
2010-05-10,Assam,Dibrugarh,Acute Encephalitis Syndrome,105.6,23.42,85.35,4.0
2010-05-10,West Bengal,Howrah,Cholera,15.02,30.5,63.13,90.0
2010-05-10,West Bengal,Howrah,Cholera,15.02,30.5,63.13,90.0
2010-05-10,West Bengal,Nadia,Acute Diarrhoeal Disease,38.4,32.44,76.41,76.0
2010-05-11,Madhya Pradesh,Ujjain,Acute Diarrhoeal Disease,0.13,48.0,43.24,26.0
2010-05-11,Rajasthan,Tonk,Acute Diarrhoeal Disease,0.23,42.51,44.99,100.0
2010-05-12,Gujarat,Panchmahal,Cholera,0.0,48.0,43.1,6.0
2010-05-12,Rajasthan,Udaipur,Acute Diarrhoeal Disease,0.37,48.0,43.49,46.0
2010-05-12,Tamil Nadu,Theni,Cholera,6.65,42.58,51.62,23.0
2010-05-12,Telangana,Medak,Acute Diarrhoeal Disease,0.14,41.63,45.16,10.0
2010-05-13,Kerala,Mallapuram,Acute Diarrhoeal Disease,97.85,29.75,83.38,28.0
2010-05-13,Rajasthan,Sirohi,Acute Diarrhoeal Disease,0.0,47.95,43.12,64.0
2010-05-13,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,0.92,37.27,47.29,12.0
2010-05-14,Kerala,Idukki,Dengue,71.24,27.21,83.38,10.0
2010-05-14,Maharashtra,Nashik,Acute Diarrhoeal Disease,0.38,46.6,43.92,102.0
2010-05-14,Tamil Nadu,Theni,Acute Diarrhoeal Disease,3.73,41.55,48.93,13.0
2010-05-14,Tamil Nadu,Tiruchirapalli,Acute Diarrhoeal Disease,3.04,37.39,49.47,29.0
2010-05-15,West Bengal,Nadia,Acute Diarrhoeal Disease,4.66,32.96,52.48,39.0
2010-05-15,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,4.05,32.94,51.86,18.0
2010-05-16,Karnataka,Hassan,Acute Diarrhoeal Disease,8.11,33.39,55.84,11.0
2010-05-17,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,0.23,37.51,46.49,37.0
2010-05-17,Assam,Nalbari,Acute Diarrhoeal Disease,300.0,23.15,85.56,62.0
2010-05-18,Himachal Pradesh,Shimla,Acute Diarrhoeal Disease,2.22,35.15,49.28,64.0
2010-05-18,Rajasthan,Jhunjhunu,Acute Diarrhoeal Disease,0.37,45.5,44.24,110.0
2010-05-19,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,3.39,36.78,50.01,44.0
2010-05-19,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,2.31,43.24,46.95,42.0
2010-05-19,Haryana,Gurgaon,Acute Diarrhoeal Disease,0.52,45.95,44.26,230.0
2010-05-20,Karnataka,Chamarajnagar,Chikungunya,17.32,35.38,63.6,18.0
2010-05-20,Karnataka,Chikkaballapur,Acute Diarrhoeal Disease,34.7,33.02,74.84,25.0
2010-05-20,Rajasthan,Sikar,Acute Diarrhoeal Disease,0.08,45.16,44.04,232.0
2010-05-20,Tamil Nadu,Perambalur,Acute Diarrhoeal Disease,9.83,39.99,55.53,25.0
2010-05-21,Rajasthan,Alwar,Acute Diarrhoeal Disease,0.0,46.13,43.67,25.0
2010-05-21,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,8.81,37.35,55.34,14.0
2010-05-21,Uttar Pradesh,Aligarh,Acute Diarrhoeal Disease,0.07,43.24,44.6,14.0
2010-05-21,Uttar Pradesh,Allahabad,Acute Diarrhoeal Disease,0.93,39.09,46.75,9.0
2010-05-22,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,6.09,31.54,54.36,14.0
2010-05-22,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,6.09,31.54,54.36,18.0
2010-05-24,Assam,Karbi Anglong,Malaria,100.22,28.95,83.64,677.0
2010-05-24,Assam,Sonitpur,Malaria,160.22,28.89,83.83,199.0
2010-05-24,Assam,Sonitpur,Malaria,160.22,28.89,83.83,289.0
2010-05-24,Haryana,Jind,Acute Diarrhoeal Disease,1.7,46.99,45.19,610.0
2010-05-24,Haryana,Jind,Acute Diarrhoeal Disease,1.7,46.99,45.19,784.0
2010-05-24,Karnataka,Uttara Kannada,Dengue,12.87,30.77,61.15,40.0
2010-05-25,Kerala,Kannur,Chikungunya,5.0,28.24,59.22,23.0
2010-05-25,Kerala,Kannur,Chikungunya,5.0,28.24,59.22,80.0
2010-05-25,Uttarakhand,Nainital,Acute Diarrhoeal Disease,5.92,33.29,53.66,34.0
2010-05-26,Karnataka,Chikmagalur,Malaria,6.94,29.8,55.75,76.0
2010-05-26,Tamil Nadu,Theni,Acute Diarrhoeal Disease,8.11,40.84,53.6,21.0
2010-05-27,Assam,Sonitpur,Cholera,100.05,25.83,84.58,81.0
2010-05-27,Gujarat,Navsari,Acute Diarrhoeal Disease,0.2,35.16,47.16,58.0
2010-05-27,Karnataka,Chitradurga,Cholera,5.2,30.36,53.81,12.0
2010-05-28,Assam,Golaghat,Malaria,147.12,25.83,84.74,140.0
2010-05-28,Karnataka,Ballari,Acute Diarrhoeal Disease,0.02,37.96,46.14,41.0
2010-05-28,Rajasthan,Dungarpur,Malaria,0.03,40.95,45.25,41.0
2010-05-28,Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,5.0,35.12,57.16,38.0
2010-05-28,Telangana,Medak,Acute Diarrhoeal Disease,0.0,42.76,44.68,128.0
2010-05-28,Uttar Pradesh,Banda,Acute Diarrhoeal Disease,0.03,35.72,46.81,19.0
2010-05-28,Uttar Pradesh,Hardoi,Acute Diarrhoeal Disease,0.4,38.56,46.35,22.0
2010-05-28,Uttar Pradesh,Uttar Pradesh,Acute Diarrhoeal Disease,0.74,35.63,47.59,18.0
2010-06-01,Gujarat,Kheda,Acute Diarrhoeal Disease,0.12,44.24,44.35,29.0
2010-06-02,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,39.82,30.6,77.44,74.0
2010-06-02,West Bengal,Nadia,Acute Diarrhoeal Disease,69.67,26.43,83.52,51.0
2010-06-03,Gujarat,Gandhi Nagar,Acute Diarrhoeal Disease,4.41,43.78,48.97,16.0
2010-06-03,Maharashtra,Akola,Acute Diarrhoeal Disease,0.17,47.75,43.35,15.0
2010-06-03,Odisha,Ganjam,Malaria,5.0,28.2,59.24,102.0
2010-06-04,Assam,Chirang,Malaria,204.03,21.37,86.09,20.0
2010-06-04,Assam,Dhemaji,Acute Encephalitis Syndrome,137.03,26.91,84.41,5.0
2010-06-04,Gujarat,Surat,Acute Diarrhoeal Disease,6.01,37.73,52.43,15.0
2010-06-04,Karnataka,Chamarajnagar,Acute Diarrhoeal Disease,9.48,35.47,56.55,35.0
2010-06-04,Karnataka,Tumkur,Cholera,19.02,32.24,65.88,6.0
2010-06-05,Kerala,Pathanamthitta,Dengue,51.9,32.73,79.7,7.0
2010-06-05,Maharashtra,Nashik,Acute Diarrhoeal Disease,12.86,39.63,58.48,126.0
2010-06-05,Telangana,Adilabad,Acute Diarrhoeal Disease,0.89,48.0,44.03,67.0
2010-06-06,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,9.69,40.2,55.34,39.0
2010-06-06,Assam,Dibrugarh,Acute Diarrhoeal Disease,190.17,16.34,87.6,4.0
2010-06-06,Karnataka,Ballari,Acute Diarrhoeal Disease,4.55,38.44,50.71,62.0
2010-06-06,Karnataka,Kolar,Acute Diarrhoeal Disease,42.0,31.19,77.93,28.0
2010-06-06,Karnataka,Mysore,Cholera,51.89,30.23,80.45,17.0
2010-06-06,Madhya Pradesh,Ashoknagar,Acute Diarrhoeal Disease,3.36,45.18,47.46,19.0
2010-06-06,Telangana,Medak,Acute Diarrhoeal Disease,1.18,43.22,45.77,10.0
2010-06-06,Telangana,Warangal,Acute Diarrhoeal Disease,2.1,44.97,46.21,50.0
2010-06-07,Assam,Tinsukia,Acute Diarrhoeal Disease,151.15,35.04,81.98,11.0
2010-06-07,Karnataka,Chitradurga,Malaria,6.99,34.24,54.46,16.0
2010-06-07,Rajasthan,Barmer,Acute Diarrhoeal Disease,7.73,41.04,53.16,15.0
2010-06-08,Assam,Dhubri,Malaria,300.0,17.8,87.16,140.0
2010-06-08,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,0.26,38.54,46.21,15.0
2010-06-09,Andhra Pradesh,Anantapur,Malaria,25.4,38.03,68.57,68.0
2010-06-09,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,4.05,41.08,49.41,22.0
2010-06-09,Assam,Golaghat,Acute Diarrhoeal Disease,289.59,25.01,85.0,27.0
2010-06-09,Gujarat,Kheda,Acute Diarrhoeal Disease,12.41,39.73,58.04,10.0
2010-06-09,Karnataka,Bidar,Acute Diarrhoeal Disease,2.41,45.51,46.37,45.0
2010-06-09,Rajasthan,Tonk,Acute Diarrhoeal Disease,6.65,40.43,52.26,33.0
2010-06-10,Rajasthan,Barmer,Acute Diarrhoeal Disease,14.73,36.2,61.17,10.0
2010-06-11,Odisha,Cuttack,Acute Diarrhoeal Disease,2.75,36.95,49.29,70.0
2010-06-11,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,27.17,27.89,72.67,11.0
